(2309, 2088)
(4464, 825)
(2298, 2435)
(2301, 2342)
(4464, 829)
(4466, 767)
(4466, 768)
(2300, 2379)
(2284, 2875)
(2304, 2258)
(4465, 807)
(2311, 2042)
(2289, 2729)
(2304, 2268)
(2294, 2578)
(2292, 2639)
(2290, 2704)
(2304, 2269)
(2309, 2117)
(2293, 2613)
(2285, 2862)
(2287, 2803)
(2295, 2558)
(2292, 2654)
(2288, 2778)
(2313, 2005)
(2316, 1919)
(2295, 2573)
(2297, 2512)
(2306, 2235)
(2299, 2452)
(4467, 788)
(2289, 2769)
(2295, 2583)
(2297, 2522)
(2309, 2153)
(4467, 793)
(2298, 2495)
(2290, 2748)
(2297, 2533)
(2296, 2567)
(2295, 2603)
(2304, 2323)
(2310, 2139)
(2305, 2296)
(2291, 2732)
(2306, 2274)
(2312, 2090)
(4468, 788)
(2300, 2466)
(2299, 2501)
(2302, 2407)
(2311, 2130)
(4469, 782)
(2307, 2267)
(2306, 2300)
(2305, 2332)
(2293, 2704)
(2291, 2768)
(2290, 2801)
(4468, 820)
(2288, 2865)
(4469, 794)
(2313, 2092)
(2297, 2595)
(2302, 2440)
(2291, 2780)
(2320, 1881)
(2300, 2508)
(2306, 2324)
(4469, 811)
(2293, 2728)
(2315, 2046)
(2308, 2266)
(4470, 788)
(2301, 2488)
(2319, 1930)
(2301, 2490)
(4469, 821)
(2309, 2246)
(2295, 2680)
(2319, 1939)
(2307, 2315)
(2299, 2564)
(2303, 2442)
(2294, 2724)
(2297, 2630)
(2303, 2444)
(2318, 1982)
(2302, 2477)
(2309, 2262)
(2307, 2324)
(2318, 1986)
(4471, 779)
(2296, 2669)
(4470, 816)
(2302, 2487)
(2317, 2025)
(2313, 2148)
(2320, 1931)
(4471, 786)
(2292, 2804)
(2306, 2369)
(2299, 2589)
(2310, 2248)
(2299, 2588)
(2303, 2471)
(2319, 1974)
(2298, 2625)
(2314, 2132)
(2313, 2166)
(2312, 2200)
(2314, 2140)
(2297, 2667)
(2297, 2669)
(2304, 2456)
(2295, 2735)
(2305, 2424)
(2322, 1900)
(4472, 789)
(2294, 2770)
(2299, 2615)
(2294, 2769)
(2321, 1936)
(2321, 1939)
(2304, 2465)
(2308, 2341)
(2320, 1969)
(2301, 2558)
(2304, 2469)
(2323, 1880)
(2315, 2131)
(2298, 2659)
(2316, 2104)
(2293, 2819)
(2292, 2852)
(2302, 2542)
(2296, 2727)
(2319, 2017)
(2319, 2024)
(4473, 790)
(2295, 2770)
(2303, 2525)
(2323, 1905)
(2323, 1904)
(4473, 794)
(2315, 2159)
(2316, 2127)
(2315, 2158)
(2309, 2347)
(2311, 2284)
(2306, 2442)
(2305, 2475)
(2323, 1917)
(2306, 2443)
(2302, 2574)
(2317, 2108)
(2311, 2297)
(2302, 2577)
(2305, 2486)
(2323, 1931)
(2307, 2427)
(2293, 2862)
(2304, 2524)
(4474, 792)
(2319, 2058)
(2321, 1999)
(2311, 2308)
(2323, 1939)
(2302, 2590)
(2321, 2000)
(2307, 2437)
(2317, 2127)
(2320, 2033)
(2309, 2387)
(2303, 2573)
(2306, 2481)
(2298, 2732)
(2316, 2173)
(2309, 2397)
(2306, 2499)
(2317, 2161)
(2294, 2873)
(2310, 2380)
(2311, 2348)
(2312, 2319)
(2301, 2662)
(2314, 2264)
(2311, 2356)
(2313, 2294)
(2296, 2824)
(2325, 1927)
(2316, 2212)
(2311, 2366)
(2321, 2056)
(2301, 2681)
(2295, 2867)
(2303, 2621)
(2307, 2501)
(2316, 2221)
(2313, 2314)
(2303, 2624)
(4476, 800)
(2325, 1946)
(2326, 1918)
(2315, 2261)
(2317, 2199)
(2304, 2601)
(2303, 2636)
(2319, 2148)
(2312, 2365)
(2295, 2895)
(2308, 2492)
(2308, 2491)
(2300, 2741)
(2327, 1904)
(2324, 2004)
(2312, 2376)
(2298, 2811)
(2320, 2131)
(2298, 2815)
(2296, 2880)
(2310, 2448)
(2315, 2293)
(2320, 2138)
(2307, 2540)
(2317, 2230)
(2297, 2855)
(2320, 2141)
(2312, 2393)
(2318, 2207)
(2324, 2026)
(2306, 2583)
(2307, 2557)
(2301, 2743)
(2307, 2559)
(2313, 2377)
(2297, 2874)
(2321, 2132)
(2308, 2538)
(2328, 1917)
(2329, 1889)
(2319, 2200)
(2304, 2665)
(2320, 2172)
(2327, 1959)
(2306, 2612)
(2315, 2333)
(4478, 814)
(2306, 2614)
(2322, 2122)
(2307, 2589)
(2324, 2061)
(2318, 2249)
(2314, 2382)
(4479, 812)
(2320, 2204)
(2326, 2018)
(2306, 2637)
(2303, 2735)
(2318, 2269)
(2318, 2274)
(4479, 818)
(2303, 2744)
(2302, 2775)
(2319, 2251)
(2315, 2374)
(2326, 2033)
(2325, 2070)
(2323, 2134)
(2320, 2234)
(2312, 2481)
(2304, 2732)
(2299, 2890)
(2326, 2056)
(2313, 2460)
(2323, 2152)
(2313, 2465)
(2329, 1968)
(4481, 803)
(2309, 2598)
(2330, 1950)
(2330, 1949)
(2327, 2045)
(2318, 2326)
(2320, 2263)
(2330, 1956)
(2315, 2427)
(2303, 2799)
(2305, 2740)
(2316, 2403)
(2307, 2682)
(2303, 2811)
(2309, 2624)
(2314, 2472)
(2326, 2099)
(2328, 2042)
(2332, 1920)
(2316, 2420)
(2326, 2110)
(2301, 2886)
(2309, 2643)
(2305, 2769)
(2301, 2897)
(2314, 2493)
(2316, 2436)
(2325, 2158)
(2327, 2096)
(2318, 2377)
(4483, 804)
(2329, 2043)
(2316, 2447)
(2331, 1985)
(2320, 2325)
(2303, 2860)
(2310, 2648)
(2330, 2028)
(2323, 2245)
(2317, 2430)
(2317, 2435)
(2307, 2744)
(2334, 1916)
(2310, 2663)
(2326, 2171)
(2313, 2574)
(2327, 2145)
(2320, 2364)
(2314, 2549)
(2310, 2676)
(2313, 2582)
(2322, 2310)
(2308, 2744)
(2305, 2839)
(2333, 1971)
(2304, 2870)
(2322, 2314)
(2309, 2723)
(2313, 2598)
(2317, 2477)
(2328, 2139)
(2322, 2330)
(2333, 1989)
(2320, 2392)
(2335, 1929)
(2310, 2708)
(2313, 2617)
(2330, 2090)
(2337, 1874)
(2313, 2621)
(2314, 2592)
(2325, 2253)
(4486, 797)
(2313, 2627)
(2334, 1975)
(2324, 2287)
(2336, 1920)
(2321, 2385)
(2329, 2137)
(2317, 2511)
(2325, 2263)
(2313, 2634)
(2322, 2355)
(2306, 2851)
(2321, 2389)
(2319, 2451)
(2332, 2050)
(2310, 2735)
(2324, 2304)
(2326, 2247)
(2332, 2061)
(2322, 2371)
(2333, 2032)
(2314, 2628)
(2333, 2041)
(2332, 2071)
(2322, 2390)
(2316, 2575)
(2307, 2857)
(2326, 2270)
(2330, 2145)
(2308, 2829)
(2335, 1994)
(2312, 2707)
(2311, 2738)
(2317, 2552)
(2311, 2740)
(2329, 2184)
(2329, 2189)
(2311, 2746)
(2334, 2036)
(2337, 1945)
(2318, 2534)
(2316, 2595)
(2335, 2011)
(2312, 2728)
(2315, 2637)
(2317, 2574)
(2330, 2171)
(2308, 2855)
(2311, 2762)
(2319, 2519)
(2314, 2673)
(2335, 2025)
(2329, 2210)
(2312, 2743)
(2308, 2874)
(2338, 1947)
(2329, 2226)
(2332, 2133)
(2331, 2167)
(2321, 2476)
(2333, 2106)
(2332, 2144)
(2313, 2733)
(2311, 2795)
(2317, 2610)
(2330, 2210)
(2323, 2426)
(2328, 2274)
(2308, 2893)
(2310, 2831)
(2316, 2649)
(2318, 2589)
(2337, 2000)
(2325, 2377)
(2318, 2596)
(2330, 2224)
(2333, 2133)
(2316, 2662)
(2326, 2352)
(2332, 2168)
(2317, 2635)
(2327, 2324)
(2313, 2761)
(2316, 2668)
(2323, 2453)
(2316, 2671)
(2337, 2020)
(2312, 2795)
(2334, 2113)
(2329, 2271)
(2311, 2829)
(2329, 2270)
(2324, 2429)
(2318, 2618)
(2336, 2062)
(2339, 1968)
(2330, 2251)
(2312, 2812)
(2340, 1943)
(2330, 2256)
(2338, 2008)
(2315, 2720)
(2340, 1945)
(4491, 804)
(2317, 2661)
(4491, 809)
(2323, 2478)
(2325, 2421)
(2343, 1863)
(2340, 1956)
(2311, 2854)
(2333, 2175)
(2334, 2146)
(2328, 2331)
(2331, 2238)
(2338, 2026)
(2323, 2491)
(2336, 2087)
(2343, 1870)
(2310, 2896)
(2334, 2153)
(2316, 2714)
(2328, 2342)
(2311, 2875)
(2338, 2038)
(2314, 2784)
(2341, 1948)
(2325, 2447)
(2334, 2167)
(2317, 2700)
(2328, 2359)
(2333, 2209)
(2326, 2428)
(2318, 2685)
(2329, 2347)
(2322, 2563)
(2317, 2725)
(2334, 2198)
(2327, 2417)
(2344, 1892)
(2325, 2483)
(2326, 2455)
(2316, 2765)
(2324, 2520)
(2343, 1930)
(2317, 2738)
(2332, 2275)
(2334, 2216)
(2323, 2557)
(2335, 2187)
(2324, 2528)
(2345, 1877)
(2318, 2718)
(2341, 2004)
(2327, 2441)
(2321, 2626)
(2332, 2285)
(2325, 2505)
(2343, 1947)
(2336, 2164)
(2325, 2507)
(2338, 2103)
(2340, 2045)
(2315, 2823)
(2315, 2824)
(2334, 2237)
(2344, 1929)
(2325, 2521)
(2342, 1994)
(2323, 2582)
(2326, 2492)
(2343, 1964)
(2326, 2491)
(2330, 2373)
(2328, 2438)
(2338, 2127)
(2333, 2287)
(2341, 2042)
(2317, 2789)
(2337, 2175)
(2314, 2887)
(2333, 2300)
(2341, 2052)
(2344, 1962)
(2323, 2617)
(2326, 2524)
(2337, 2182)
(2322, 2652)
(2346, 1910)
(2347, 1882)
(2327, 2506)
(2341, 2072)
(2316, 2847)
(2321, 2694)
(2345, 1956)
(2322, 2672)
(2324, 2610)
(2323, 2642)
(2325, 2582)
(2339, 2150)
(2339, 2157)
(2344, 2002)
(2327, 2528)
(2330, 2435)
(2323, 2654)
(2318, 2812)
(2329, 2470)
(2345, 1979)
(2343, 2042)
(2322, 2700)
(2342, 2082)
(2345, 1988)
(2332, 2393)
(2349, 1866)
(2341, 2119)
(2329, 2490)
(2324, 2645)
(2318, 2838)
(2323, 2682)
(2339, 2186)
(2333, 2377)
(2338, 2221)
(2344, 2035)
(2326, 2596)
(2335, 2316)
(2317, 2874)
(2318, 2843)
(2347, 1944)
(4498, 802)
(2334, 2354)
(2348, 1924)
(2317, 2884)
(2329, 2517)
(2324, 2673)
(2317, 2892)
(2348, 1931)
(2341, 2151)
(2328, 2553)
(2337, 2281)
(2347, 1970)
(2345, 2032)
(2347, 1976)
(2321, 2785)
(2346, 2010)
(2320, 2815)
(2323, 2729)
(2322, 2759)
(2339, 2235)
(2349, 1924)
(2326, 2640)
(2348, 1959)
(2341, 2178)
(2348, 1963)
(2330, 2525)
(2335, 2372)
(2332, 2467)
(2335, 2374)
(2328, 2596)
(2338, 2290)
(2347, 2015)
(2337, 2325)
(2344, 2111)
(2346, 2049)
(2327, 2641)
(2352, 1865)
(2343, 2147)
(2338, 2301)
(2327, 2645)
(2324, 2737)
(2349, 1964)
(2352, 1873)
(2336, 2372)
(2329, 2588)
(2332, 2504)
(2332, 2505)
(2335, 2412)
(2321, 2846)
(2335, 2415)
(2319, 2911)
(2326, 2698)
(2345, 2113)
(2346, 2082)
(2352, 1899)
(2321, 2860)
(2335, 2428)
(2346, 2090)
(2338, 2338)
(2325, 2740)
(2338, 2341)
(2344, 2157)
(2342, 2219)
(2327, 2684)
(2326, 2720)
(2332, 2534)
(2342, 2226)
(2327, 2692)
(2351, 1948)
(2331, 2573)
(2332, 2545)
(2331, 2580)
(2336, 2428)
(2331, 2582)
(2325, 2770)
(2348, 2057)
(2327, 2713)
(2336, 2433)
(2349, 2035)
(2342, 2252)
(2347, 2098)
(2355, 1850)
(2321, 2907)
(2321, 2909)
(2346, 2135)
(2349, 2049)
(2331, 2611)
(2344, 2207)
(2325, 2799)
(2354, 1899)
(2347, 2116)
(2347, 2118)
(2327, 2741)
(2337, 2430)
(2355, 1875)
(2352, 1969)
(2332, 2592)
(2343, 2252)
(2329, 2688)
(2331, 2631)
(2351, 2015)
(2333, 2573)
(2342, 2298)
(2327, 2762)
(2347, 2144)
(2322, 2921)
(2345, 2208)
(2356, 1870)
(2352, 1998)
(2325, 2839)
(2348, 2128)
(2352, 2010)
(2339, 2413)
(2342, 2322)
(2354, 1949)
(2337, 2479)
(2348, 2138)
(2329, 2729)
(2342, 2330)
(2354, 1961)
(2328, 2769)
(2354, 1963)
(2325, 2862)
(2342, 2340)
(2340, 2401)
(2332, 2652)
(2327, 2811)
(2331, 2687)
(2328, 2779)
(2338, 2474)
(2358, 1853)
(2339, 2445)
(2336, 2537)
(2358, 1859)
(2346, 2231)
(2341, 2386)
(2331, 2699)
(2358, 1864)
(2353, 2023)
(2347, 2208)
(2340, 2428)
(2346, 2241)
(2328, 2801)
(2342, 2369)
(2328, 2806)
(2337, 2526)
(2353, 2030)
(2352, 2061)
(2332, 2686)
(2330, 2750)
(2347, 2222)
(2341, 2408)
(2329, 2785)
(2335, 2599)
(2326, 2880)
(2339, 2476)
(2350, 2137)
(2347, 2230)
(2337, 2549)
(2329, 2799)
(2337, 2550)
(2341, 2435)
(2343, 2375)
(2345, 2315)
(2355, 2008)
(2329, 2817)
(2358, 1918)
(2331, 2754)
(2354, 2041)
(2329, 2818)
(2337, 2570)
(2328, 2852)
(2360, 1861)
(2357, 1954)
(2329, 2829)
(2359, 1898)
(2351, 2149)
(2359, 1903)
(2343, 2398)
(2348, 2243)
(2337, 2584)
(2355, 2029)
(2339, 2524)
(2347, 2278)
(2328, 2867)
(2352, 2123)
(2360, 1877)
(2332, 2747)
(2357, 1974)
(2343, 2411)
(2327, 2907)
(2345, 2349)
(2342, 2442)
(2329, 2844)
(2336, 2627)
(2339, 2537)
(2355, 2046)
(2347, 2296)
(2360, 1898)
(2342, 2455)
(2340, 2519)
(2362, 1840)
(2350, 2213)
(2337, 2618)
(2343, 2432)
(2343, 2434)
(2328, 2902)
(2358, 1971)
(2351, 2191)
(2342, 2472)
(2335, 2688)
(2339, 2570)
(2334, 2730)
(2346, 2357)
(2332, 2791)
(2362, 1866)
(2362, 1865)
(2342, 2487)
(2353, 2151)
(2342, 2492)
(2358, 1995)
(2343, 2460)
(2336, 2680)
(2356, 2060)
(2328, 2927)
(2350, 2247)
(2347, 2340)
(2349, 2280)
(2358, 2001)
(2331, 2840)
(2334, 2752)
(2329, 2907)
(2336, 2690)
(2354, 2131)
(2331, 2844)
(2337, 2664)
(2357, 2048)
(2350, 2265)
(2335, 2733)
(2341, 2547)
(2353, 2175)
(2346, 2393)
(2358, 2033)
(2356, 2097)
(2349, 2314)
(2353, 2190)
(2364, 1852)
(2362, 1914)
(2330, 2910)
(2334, 2786)
(2360, 1980)
(2335, 2754)
(2330, 2912)
(2338, 2663)
(2353, 2198)
(2351, 2260)
(2331, 2883)
(2361, 1953)
(2360, 1983)
(2346, 2422)
(2358, 2049)
(2348, 2366)
(2353, 2214)
(2360, 1997)
(2351, 2279)
(2358, 2061)
(2364, 1878)
(2346, 2438)
(2350, 2314)
(2354, 2189)
(2348, 2375)
(2351, 2285)
(2331, 2908)
(2342, 2570)
(2350, 2322)
(2359, 2047)
(2343, 2543)
(2341, 2605)
(2348, 2387)
(2363, 1924)
(2338, 2702)
(2356, 2147)
(2363, 1932)
(2339, 2679)
(2349, 2368)
(2352, 2275)
(2344, 2530)
(2339, 2688)
(2337, 2753)
(2347, 2443)
(2363, 1946)
(2357, 2132)
(2348, 2420)
(2362, 1992)
(2359, 2089)
(2344, 2554)
(2351, 2337)
(2354, 2246)
(2367, 1842)
(2360, 2059)
(2340, 2681)
(2351, 2343)
(2360, 2063)
(2342, 2624)
(2364, 1942)
(2346, 2501)
(2352, 2318)
(2361, 2039)
(2366, 1883)
(2365, 1914)
(2352, 2321)
(2337, 2786)
(2335, 2848)
(2341, 2665)
(2347, 2478)
(2352, 2323)
(2359, 2106)
(2340, 2697)
(2359, 2110)
(2360, 2082)
(2364, 1960)
(2358, 2148)
(2363, 1992)
(2333, 2924)
(2357, 2180)
(2340, 2709)
(2343, 2616)
(2340, 2712)
(2367, 1874)
(2349, 2435)
(2341, 2682)
(2346, 2527)
(2353, 2310)
(2336, 2837)
(2362, 2034)
(2353, 2312)
(2363, 2005)
(2346, 2533)
(2353, 2320)
(2349, 2451)
(2336, 2857)
(2369, 1837)
(2353, 2333)
(2347, 2518)
(2341, 2708)
(2359, 2153)
(2334, 2928)
(2351, 2400)
(2348, 2493)
(2343, 2648)
(2348, 2498)
(2366, 1943)
(2340, 2749)
(2336, 2876)
(2353, 2351)
(2336, 2878)
(2360, 2133)
(2358, 2197)
(2365, 1983)
(2342, 2695)
(2355, 2297)
(2366, 1955)
(2363, 2051)
(2336, 2890)
(2336, 2894)
(2358, 2212)
(2363, 2066)
(2361, 2128)
(2335, 2934)
(2349, 2503)
(2367, 1946)
(2341, 2754)
(2349, 2509)
(2367, 1952)
(2365, 2017)
(2356, 2298)
(2356, 2301)
(2366, 1996)
(2342, 2740)
(2367, 1964)
(2356, 2305)
(2364, 2059)
(2345, 2650)
(2360, 2187)
(2357, 2280)
(2344, 2686)
(2358, 2252)
(2356, 2316)
(2362, 2129)
(2342, 2749)
(2344, 2689)
(2365, 2043)
(2368, 1949)
(2372, 1828)
(2350, 2513)
(2350, 2516)
(2369, 1928)
(2353, 2424)
(2361, 2180)
(2350, 2524)
(2345, 2679)
(2369, 1939)
(2357, 2310)
(2357, 2315)
(2353, 2441)
(2367, 2009)
(2355, 2380)
(2365, 2070)
(2348, 2602)
(2355, 2389)
(2370, 1923)
(2355, 2391)
(2360, 2237)
(2342, 2795)
(2357, 2334)
(2372, 1872)
(2346, 2677)
(2367, 2028)
(2342, 2806)
(2339, 2899)
(2360, 2247)
(2363, 2161)
(2354, 2439)
(2371, 1912)
(2355, 2411)
(2353, 2473)
(2348, 2627)
(2339, 2906)
(2356, 2382)
(2357, 2354)
(2341, 2853)
(2347, 2669)
(2370, 1955)
(2348, 2640)
(2339, 2921)
(2374, 1839)
(2356, 2397)
(2364, 2154)
(2349, 2619)
(2346, 2714)
(2340, 2901)
(2371, 1940)
(2363, 2193)
(2371, 1947)
(2357, 2382)
(2375, 1827)
(2370, 1986)
(2353, 2512)
(2357, 2391)
(2374, 1865)
(2369, 2023)
(2374, 1868)
(2362, 2239)
(2350, 2614)
(2374, 1869)
(2364, 2181)
(2351, 2584)
(2354, 2496)
(2359, 2343)
(2350, 2623)
(2360, 2313)
(2360, 2315)
(2344, 2814)
(2363, 2228)
(2345, 2789)
(2350, 2636)
(2373, 1925)
(2357, 2420)
(2369, 2048)
(2367, 2113)
(2364, 2205)
(2355, 2484)
(2342, 2894)
(2366, 2149)
(2358, 2399)
(2359, 2370)
(2355, 2494)
(2362, 2279)
(2350, 2653)
(2376, 1852)
(2343, 2874)
(2355, 2502)
(2356, 2476)
(2351, 2631)
(2359, 2385)
(2343, 2880)
(2348, 2725)
(2365, 2201)
(2359, 2388)
(2348, 2733)
(2349, 2702)
(2372, 1992)
(2366, 2180)
(2350, 2677)
(2350, 2679)
(2376, 1873)
(2362, 2310)
(2346, 2805)
(2373, 1968)
(2377, 1847)
(2373, 1970)
(2355, 2530)
(2342, 2933)
(2343, 2904)
(2373, 1974)
(2374, 1946)
(2346, 2814)
(2373, 1979)
(2346, 2816)
(2356, 2508)
(2369, 2105)
(2357, 2479)
(2347, 2788)
(2353, 2608)
(2354, 2580)
(2366, 2210)
(2364, 2271)
(2350, 2705)
(2344, 2891)
(2370, 2085)
(2362, 2336)
(2358, 2462)
(2359, 2432)
(2356, 2528)
(2355, 2560)
(2360, 2405)
(2348, 2780)
(2375, 1945)
(2355, 2569)
(2359, 2451)
(2348, 2791)
(2346, 2853)
(2355, 2576)
(2375, 1956)
(2355, 2578)
(2347, 2826)
(2355, 2581)
(2354, 2614)
(2367, 2210)
(2375, 1962)
(2352, 2678)
(2351, 2708)
(2366, 2247)
(2370, 2126)
(2347, 2839)
(2375, 1974)
(2355, 2594)
(2369, 2162)
(2361, 2417)
(2358, 2509)
(2372, 2077)
(2378, 1894)
(2367, 2236)
(2362, 2391)
(2357, 2551)
(2373, 2057)
(2379, 1871)
(2359, 2490)
(2371, 2121)
(2348, 2833)
(2378, 1903)
(2355, 2616)
(2345, 2928)
(2350, 2773)
(2354, 2652)
(2350, 2776)
(2358, 2528)
(2355, 2623)
(2376, 1972)
(2378, 1911)
(2362, 2409)
(2371, 2130)
(2353, 2691)
(2351, 2753)
(2360, 2480)
(2377, 1954)
(2357, 2574)
(2364, 2357)
(2371, 2143)
(2351, 2762)
(2369, 2209)
(2348, 2859)
(2355, 2642)
(2346, 2921)
(2367, 2273)
(2381, 1838)
(2369, 2213)
(2375, 2027)
(2376, 1995)
(2380, 1873)
(2356, 2622)
(2369, 2218)
(2381, 1848)
(2364, 2375)
(2355, 2654)
(2356, 2625)
(2378, 1943)
(2379, 1919)
(2355, 2663)
(2363, 2414)
(2353, 2727)
(2355, 2664)
(2374, 2077)
(2350, 2823)
(2379, 1929)
(2376, 2022)
(2362, 2458)
(2361, 2490)
(2367, 2306)
(2368, 2278)
(2357, 2618)
(2351, 2809)
(2348, 2904)
(2358, 2594)
(2381, 1880)
(2380, 1914)
(2348, 2914)
(2354, 2727)
(2355, 2698)
(2366, 2360)
(2376, 2052)
(2369, 2268)
(2379, 1963)
(2382, 1870)
(2368, 2306)
(2376, 2057)
(2371, 2212)
(2371, 2214)
(2379, 1969)
(2352, 2807)
(2378, 2004)
(2379, 1973)
(2376, 2065)
(2356, 2687)
(2355, 2720)
(2367, 2354)
(2370, 2264)
(2365, 2419)
(2373, 2173)
(2373, 2172)
(2369, 2303)
(2371, 2240)
(2368, 2337)
(2374, 2151)
(2369, 2306)
(2368, 2340)
(2369, 2309)
(2356, 2711)
(2354, 2780)
(2378, 2036)
(2372, 2221)
(2354, 2785)
(2378, 2050)
(2378, 2049)
(2357, 2700)
(2356, 2731)
(2353, 2826)
(2367, 2397)
(2361, 2583)
(2357, 2706)
(2354, 2801)
(2373, 2215)
(2369, 2338)
(2352, 2865)
(2363, 2524)
(2357, 2713)
(2364, 2497)
(2367, 2407)
(2382, 1942)
(2366, 2437)
(2374, 2191)
(2381, 1977)
(2360, 2627)
(2355, 2785)
(2364, 2506)
(2354, 2816)
(2372, 2257)
(2379, 2043)
(2369, 2352)
(2367, 2416)
(2372, 2261)
(2382, 1951)
(2356, 2763)
(2368, 2391)
(2364, 2518)
(2361, 2610)
(2362, 2586)
(2376, 2151)
(2387, 1813)
(2365, 2497)
(2387, 1817)
(2374, 2224)
(2371, 2316)
(2380, 2037)
(2357, 2759)
(2385, 1892)
(2352, 2918)
(2351, 2948)
(2374, 2238)
(2356, 2797)
(2383, 1960)
(2353, 2894)
(2375, 2217)
(2374, 2247)
(2360, 2681)
(2381, 2030)
(2383, 1975)
(2383, 1977)
(2358, 2751)
(2370, 2382)
(2353, 2911)
(2375, 2229)
(2372, 2324)
(2379, 2106)
(2372, 2326)
(2381, 2046)
(2376, 2201)
(2378, 2139)
(2352, 2950)
(2356, 2825)
(2361, 2674)
(2360, 2707)
(2373, 2307)
(2372, 2337)
(2370, 2399)
(2372, 2340)
(2382, 2029)
(2379, 2125)
(2376, 2220)
(2386, 1909)
(2364, 2596)
(2361, 2689)
(2356, 2843)
(2385, 1947)
(2380, 2102)
(2356, 2846)
(2358, 2784)
(2378, 2163)
(2365, 2569)
(2367, 2507)
(2389, 1825)
(2380, 2103)
(2371, 2382)
(2372, 2353)
(2364, 2601)
(2364, 2603)
(2372, 2358)
(2353, 2947)
(2378, 2171)
(2386, 1926)
(2388, 1863)
(2367, 2516)
(2371, 2397)
(2380, 2120)
(2381, 2089)
(2355, 2895)
(2356, 2865)
(2359, 2775)
(2384, 2000)
(2373, 2343)
(2355, 2900)
(2366, 2559)
(2381, 2096)
(2362, 2687)
(2390, 1822)
(2366, 2566)
(2364, 2627)
(2381, 2100)
(2357, 2846)
(2389, 1857)
(2375, 2290)
(2389, 1856)
(2370, 2448)
(2369, 2484)
(2389, 1866)
(2382, 2085)
(2356, 2893)
(2377, 2242)
(2355, 2924)
(2367, 2552)
(2366, 2590)
(2367, 2562)
(2385, 2007)
(2377, 2254)
(2383, 2071)
(2371, 2442)
(2391, 1822)
(2369, 2508)
(2369, 2510)
(2358, 2854)
(2390, 1863)
(2389, 1898)
(2371, 2458)
(2389, 1903)
(2373, 2398)
(2382, 2122)
(2361, 2773)
(2380, 2183)
(2360, 2806)
(2375, 2346)
(2358, 2873)
(2361, 2783)
(2360, 2813)
(2362, 2754)
(2374, 2381)
(2363, 2722)
(2376, 2319)
(2360, 2818)
(2384, 2075)
(2361, 2791)
(2378, 2270)
(2363, 2736)
(2361, 2800)
(2368, 2589)
(2371, 2499)
(2383, 2128)
(2359, 2877)
(2370, 2540)
(2373, 2451)
(2374, 2420)
(2364, 2729)
(2367, 2636)
(2391, 1894)
(2377, 2331)
(2368, 2612)
(2358, 2924)
(2384, 2118)
(2366, 2678)
(2384, 2122)
(2368, 2617)
(2386, 2061)
(2383, 2159)
(2369, 2594)
(2375, 2411)
(2374, 2441)
(2385, 2103)
(2358, 2944)
(2393, 1860)
(2359, 2917)
(2381, 2237)
(2361, 2856)
(2362, 2825)
(2370, 2579)
(2387, 2052)
(2391, 1931)
(2394, 1838)
(2386, 2087)
(2395, 1812)
(2363, 2804)
(2366, 2711)
(2391, 1939)
(2385, 2127)
(2366, 2716)
(2380, 2281)
(2361, 2873)
(2361, 2874)
(2378, 2349)
(2360, 2907)
(2383, 2194)
(2377, 2385)
(2371, 2573)
(2372, 2541)
(2382, 2236)
(2372, 2545)
(2366, 2734)
(2383, 2209)
(2366, 2738)
(2396, 1808)
(2388, 2058)
(2365, 2770)
(2360, 2932)
(2377, 2409)
(2386, 2132)
(2375, 2473)
(2361, 2907)
(2373, 2535)
(2383, 2226)
(2384, 2198)
(2380, 2324)
(2378, 2386)
(2365, 2788)
(2361, 2912)
(2392, 1951)
(2371, 2607)
(2375, 2485)
(2393, 1929)
(2397, 1809)
(2390, 2026)
(2396, 1840)
(2381, 2311)
(2378, 2403)
(2369, 2684)
(2366, 2782)
(2384, 2224)
(2394, 1913)
(2395, 1884)
(2366, 2788)
(2383, 2263)
(2371, 2639)
(2368, 2731)
(2379, 2394)
(2362, 2921)
(2388, 2118)
(2369, 2707)
(2389, 2089)
(2371, 2647)
(2386, 2181)
(2368, 2742)
(2361, 2959)
(2367, 2775)
(2379, 2404)
(2375, 2530)
(2387, 2158)
(2384, 2254)
(2372, 2628)
(2392, 2007)
(2380, 2383)
(2371, 2669)
(2372, 2637)
(2366, 2823)
(2391, 2050)
(2384, 2269)
(2379, 2429)
(2365, 2863)
(2388, 2149)
(2370, 2710)
(2385, 2244)
(2391, 2058)
(2367, 2805)
(2386, 2217)
(2383, 2313)
(2394, 1971)
(2374, 2594)
(2399, 1820)
(2381, 2383)
(2378, 2475)
(2383, 2323)
(2388, 2171)
(2373, 2636)
(2374, 2608)
(2383, 2331)
(2391, 2083)
(2382, 2362)
(2366, 2857)
(2400, 1805)
(2384, 2301)
(2366, 2859)
(2385, 2273)
(2397, 1903)
(2373, 2647)
(2365, 2894)
(2376, 2556)
(2385, 2279)
(2382, 2371)
(2383, 2340)
(2392, 2061)
(2368, 2808)
(2369, 2780)
(2378, 2501)
(2392, 2072)
(2378, 2505)
(2370, 2757)
(2373, 2666)
(2389, 2173)
(2397, 1925)
(2366, 2888)
(2381, 2427)
(2373, 2677)
(2366, 2894)
(2379, 2495)
(2364, 2959)
(2392, 2093)
(2367, 2868)
(2381, 2438)
(2396, 1975)
(2375, 2626)
(2368, 2850)
(2379, 2511)
(2401, 1831)
(2397, 1955)
